QtdDiasSemCompras;CamprasMedia;CamprasMediaMesAtual;UltimaCompraCancelada;isPositivada
8;6.000000;8;0;0
4;6.000000;9;0;0
5;6.000000;14;0;0
10;6.000000;8;0;0
9;6.000000;11;0;0
48;6.000000;0;0;0
43;6.000000;5;0;1
6;6.000000;10;0;0
4;6.000000;17;0;0
5;6.000000;7;0;0
50;6.000000;3;1;1
34;6.000000;8;1;0
13;6.000000;0;0;0
5;6.000000;0;0;0
26;6.000000;0;0;0
7;6.000000;21;0;0
35;6.000000;12;1;0
7;6.000000;13;0;0
72;6.000000;0;1;0
6;6.000000;18;0;0
50;6.000000;0;1;0
5;6.000000;4;0;0
28;6.000000;0;1;0
55;6.000000;0;0;0
21;6.000000;7;0;0
7;6.000000;7;0;1
21;6.000000;0;1;0
79;6.000000;0;1;0
66;6.000000;16;1;1
5;6.000000;9;0;0
21;6.000000;9;0;1
45;6.000000;0;0;0
14;6.000000;5;0;1
63;6.000000;12;1;0
57;6.000000;3;1;0
21;6.000000;21;0;0
7;6.000000;18;0;0
13;6.000000;8;1;1
7;6.000000;10;0;1
21;6.000000;4;0;1
21;6.000000;8;0;1
15;6.000000;8;0;0
75;6.000000;11;1;1
29;6.000000;0;1;0
10;6.000000;7;0;1
1;6.000000;4;0;0
8;6.000000;6;0;1
6;6.000000;9;0;1
37;6.000000;4;1;0
21;6.000000;16;0;0
28;6.000000;6;0;0
34;6.000000;0;0;0
6;6.000000;6;0;1
8;6.000000;10;0;1
37;6.000000;5;1;1
10;6.000000;21;0;0
2;6.000000;4;0;0
25;6.000000;4;0;1
37;6.000000;0;1;0
5;6.000000;8;0;0
72;6.000000;13;1;0
7;6.000000;4;0;0
6;6.000000;4;0;0
5;6.000000;18;0;0
1;6.000000;8;0;0
11;6.000000;7;0;0
35;6.000000;0;1;0
26;6.000000;4;1;1
47;6.000000;0;1;0
63;6.000000;8;1;1
42;6.000000;0;0;0
4;6.000000;6;0;0
7;6.000000;6;0;0
47;6.000000;3;1;0
70;6.000000;5;0;1
8;6.000000;12;0;0
2;6.000000;8;0;0
21;6.000000;17;0;0
33;6.000000;9;1;0
16;6.000000;9;0;1
12;6.000000;5;0;0
52;6.000000;5;1;1
21;6.000000;3;1;1
5;6.000000;10;0;1
14;6.000000;8;0;1
6;6.000000;8;0;0
21;6.000000;13;0;0
21;6.000000;7;1;1
12;6.000000;9;0;1
21;6.000000;3;0;0
36;6.000000;1;1;0
2;6.000000;37;0;0
7;6.000000;3;0;1
56;6.000000;0;1;0
58;6.000000;0;1;0
35;6.000000;13;0;1
23;6.000000;7;0;1
4;6.000000;17;0;1
68;6.000000;5;1;1
14;6.000000;6;0;1
29;6.000000;14;1;1
21;6.000000;6;0;0
7;6.000000;9;0;1
61;6.000000;0;1;0
19;6.000000;8;0;0
18;6.000000;5;1;0
19;6.000000;7;0;1
7;6.000000;8;0;1
10;6.000000;12;0;1
13;6.333333;9;0;0
42;6.333333;15;1;1
29;6.333333;11;1;1
8;6.333333;12;0;0
21;6.333333;7;0;0
10;6.333333;13;0;0
7;6.333333;17;0;0
14;6.333333;8;1;0
8;6.333333;0;0;0
6;6.333333;15;0;0
7;6.333333;10;0;0
11;6.333333;13;1;1
14;6.333333;6;0;1
28;6.333333;3;1;1
7;6.333333;5;0;1
5;6.333333;9;0;0
63;6.333333;0;1;0
47;6.333333;5;1;0
21;6.333333;5;0;1
21;6.333333;3;1;1
18;6.333333;10;0;1
7;6.333333;36;0;0
6;6.333333;14;0;0
1;6.333333;20;0;0
21;6.333333;11;0;0
42;6.333333;0;1;0
38;6.333333;0;1;0
9;6.333333;23;0;0
20;6.333333;8;0;0
22;6.333333;0;1;0
9;6.333333;11;0;0
9;6.333333;3;0;0
27;6.333333;0;0;0
7;6.333333;6;0;0
6;6.333333;11;0;0
7;6.333333;20;0;0
16;6.333333;7;0;0
77;6.333333;3;1;0
13;6.333333;0;0;0
7;6.333333;13;0;0
14;6.333333;8;0;1
9;6.333333;6;0;0
40;6.333333;1;1;0
5;6.333333;0;0;0
21;6.333333;18;0;1
38;6.333333;0;0;0
7;6.333333;10;0;1
21;6.333333;5;0;0
19;6.333333;11;1;0
5;6.333333;7;0;0
28;6.333333;5;1;1
6;6.333333;7;0;0
7;6.333333;16;0;0
10;6.333333;11;0;0
63;6.333333;0;0;0
21;6.333333;8;1;0
26;6.333333;4;1;1
5;6.333333;4;0;0
10;6.333333;6;0;0
21;6.333333;11;0;1
3;6.333333;0;0;0
6;6.333333;5;0;1
74;6.333333;8;1;0
28;6.333333;0;0;0
16;6.333333;10;1;0
7;6.333333;14;0;1
14;6.333333;7;0;0
1;6.333333;5;0;0
29;6.333333;5;1;1
36;6.333333;0;0;0
6;6.333333;17;0;0
4;6.333333;4;0;0
12;6.333333;12;1;1
13;6.333333;5;0;1
21;6.333333;7;0;1
10;6.333333;25;0;0
18;6.333333;5;0;1
8;6.333333;11;0;0
7;6.333333;0;1;0
21;6.333333;6;0;0
49;6.333333;12;0;1
7;6.333333;9;0;0
21;6.333333;10;0;0
26;6.333333;0;0;0
62;6.333333;8;1;1
17;6.333333;0;0;0
7;6.333333;4;0;1
35;6.333333;0;0;0
10;6.333333;12;0;0
48;6.333333;8;1;1
14;6.333333;5;0;1
14;6.333333;9;0;1
11;6.333333;3;0;1
4;6.333333;8;0;0
21;6.333333;13;0;0
6;6.333333;20;0;0
11;6.333333;8;0;0
42;6.333333;0;0;0
21;6.333333;10;0;1
21;6.333333;6;0;1
39;6.333333;0;1;0
14;6.333333;4;1;0
62;6.333333;15;1;0
14;6.333333;11;0;0
7;6.333333;5;0;0
3;6.333333;26;0;0
3;6.333333;7;0;0
7;6.333333;9;0;1
4;6.333333;9;0;0
24;6.333333;0;0;0
7;6.333333;3;0;1
62;6.333333;8;0;1
37;6.333333;6;1;0
7;6.333333;12;0;0
2;6.333333;9;0;0
23;6.333333;12;0;1
4;6.333333;0;0;0
5;6.333333;14;0;0
34;6.333333;0;0;0
4;6.333333;6;0;0
49;6.333333;8;1;1
6;6.333333;13;0;0
12;6.333333;20;0;0
10;6.333333;10;0;0
23;6.333333;0;0;0
6;6.333333;10;0;0
21;6.333333;15;0;0
5;6.333333;15;0;0
11;6.333333;6;0;0
30;6.333333;0;0;0
2;6.333333;8;0;0
5;6.333333;25;0;0
18;6.333333;0;1;0
44;6.333333;0;0;0
37;6.333333;0;0;0
41;6.333333;0;0;0
8;6.333333;10;0;0
18;6.333333;10;1;1
48;6.333333;0;0;0
21;6.333333;14;0;0
21;6.333333;27;0;0
14;6.333333;8;0;0
7;6.333333;7;0;1
4;6.333333;12;0;0
74;6.333333;7;1;0
7;6.333333;13;0;1
8;6.333333;3;0;1
37;6.333333;10;1;0
9;6.333333;7;0;0
1;6.333333;8;0;0
5;6.333333;8;0;0
21;6.333333;0;1;0
6;6.333333;3;0;1
35;6.333333;7;0;1
65;6.333333;12;1;1
6;6.333333;21;0;0
7;6.333333;66;0;0
5;6.333333;3;0;0
17;6.333333;4;0;1
9;6.333333;11;0;1
10;6.333333;7;0;0
47;6.333333;7;1;0
19;6.333333;6;1;1
6;6.333333;8;0;0
32;6.333333;0;0;0
6;6.333333;19;0;0
1;6.333333;0;1;0
9;6.333333;10;0;0
22;6.333333;0;0;0
1;6.333333;4;1;1
5;6.333333;11;0;0
61;6.333333;0;1;0
49;6.333333;0;0;0
8;6.333333;6;0;0
21;6.333333;9;0;0
7;6.333333;30;0;0
30;6.333333;4;1;0
9;6.333333;17;0;0
20;6.333333;0;0;0
29;6.333333;12;0;1
8;6.333333;4;0;0
10;6.333333;9;0;0
16;6.333333;5;1;1
14;6.333333;18;1;1
35;6.333333;7;1;0
2;6.333333;7;0;0
7;6.333333;7;0;0
1;6.333333;10;0;0
28;6.333333;0;1;0
39;6.333333;19;0;1
66;6.333333;0;0;0
8;6.333333;8;0;0
14;6.333333;0;0;0
67;6.333333;18;1;0
7;6.333333;2;0;1
21;6.333333;0;0;0
13;6.333333;6;0;0
9;6.333333;5;0;0
12;6.333333;0;0;0
6;6.333333;9;0;0
7;6.333333;11;0;0
6;6.333333;6;0;0
11;6.333333;6;1;1
7;6.333333;4;0;0
4;6.333333;10;0;0
9;6.333333;8;1;1
9;6.333333;13;0;0
5;6.333333;13;0;0
21;6.333333;12;0;1
33;6.333333;6;1;0
12;6.333333;10;0;1
17;6.333333;0;1;0
23;6.333333;10;0;1
10;6.333333;5;0;0
21;6.333333;9;0;1
5;6.333333;6;0;0
15;6.333333;0;0;0
5;6.333333;16;0;0
2;6.333333;11;0;0
3;6.333333;6;0;0
24;6.333333;12;0;0
27;6.333333;6;0;1
49;6.333333;0;1;0
34;6.333333;6;1;0
9;6.333333;8;0;0
61;6.333333;3;1;0
28;6.333333;1;0;1
17;6.333333;12;1;0
33;6.333333;9;0;1
29;6.333333;8;1;1
6;6.333333;15;0;1
2;6.333333;6;0;0
11;6.333333;0;0;0
6;6.333333;4;0;0
7;6.333333;6;0;1
18;6.333333;0;0;0
49;6.333333;15;1;0
2;6.333333;10;0;0
57;6.333333;7;1;1
9;6.333333;22;0;0
84;6.333333;0;1;0
21;6.333333;6;1;0
33;6.333333;7;1;1
10;6.333333;8;0;0
4;6.333333;7;0;0
21;6.333333;8;0;0
7;6.333333;8;0;1
21;6.333333;18;0;0
29;6.333333;0;0;0
11;6.333333;36;0;0
10;6.333333;4;0;0
5;6.333333;10;0;0
9;6.333333;9;0;0
3;6.333333;12;0;0
33;6.333333;0;0;0
19;6.333333;0;0;0
7;6.333333;18;0;0
27;6.333333;11;1;1
1;6.333333;21;0;0
14;6.333333;4;1;1
21;6.333333;8;1;1
43;6.333333;7;1;1
7;6.333333;0;0;0
19;6.333333;10;0;0
7;6.333333;14;0;0
7;6.333333;21;0;0
28;6.333333;6;0;0
9;6.333333;4;0;0
21;6.333333;3;0;0
17;6.333333;12;0;0
37;6.333333;4;1;0
8;6.333333;10;0;1
6;6.333333;5;0;0
5;6.333333;12;0;0
12;6.333333;17;0;0
9;6.333333;12;0;0
21;6.333333;13;0;1
24;6.333333;7;0;0
4;6.333333;48;0;0
9;6.333333;10;1;0
7;6.333333;8;0;0
37;6.333333;0;1;0
61;6.333333;0;0;0
35;6.333333;0;1;0
3;6.333333;8;0;0
5;6.333333;5;0;0
56;6.333333;0;0;0
7;6.333333;15;0;0
10;6.333333;0;0;0
6;6.333333;0;0;0
5;6.333333;24;0;0
4;6.333333;15;0;0
35;6.333333;10;1;0
35;6.333333;5;0;1
14;6.333333;5;0;0
20;6.333333;3;0;0
6;6.333333;1;0;1
44;6.333333;0;1;0
35;6.333333;6;1;0
9;6.333333;31;0;0
30;6.333333;0;1;0
49;6.333333;11;1;1
35;6.333333;11;1;0
21;6.333333;8;0;1
6;6.333333;6;0;1
7;6.333333;3;0;0
2;6.666666;10;0;0
34;6.666666;0;0;0
56;6.666666;7;0;1
6;6.666666;9;0;0
9;6.666666;4;0;0
48;6.666666;0;1;0
28;6.666666;6;0;0
21;6.666666;9;0;1
21;6.666666;14;0;1
21;6.666666;8;0;0
23;6.666666;6;1;0
3;6.666666;15;0;0
9;6.666666;4;1;1
67;6.666666;0;1;0
7;6.666666;1;0;1
24;6.666666;1;1;0
21;6.666666;5;0;0
19;6.666666;10;0;1
75;6.666666;5;1;0
35;6.666666;9;0;1
7;6.666666;9;0;0
7;6.666666;8;0;1
28;6.666666;6;1;1
14;6.666666;5;0;1
70;6.666666;0;0;0
19;6.666666;4;0;0
10;6.666666;9;0;0
8;6.666666;8;0;0
5;6.666666;14;0;0
7;6.666666;5;0;0
42;6.666666;0;0;0
2;6.666666;11;0;0
66;6.666666;0;0;0
7;6.666666;13;0;0
12;6.666666;0;0;0
5;6.666666;0;0;0
49;6.666666;0;1;0
15;6.666666;4;0;0
16;6.666666;0;0;0
6;6.666666;11;0;0
35;6.666666;0;1;0
47;6.666666;0;1;0
54;6.666666;0;1;0
10;6.666666;6;0;0
10;6.666666;13;0;0
38;6.666666;7;1;0
39;6.666666;21;1;1
21;6.666666;5;0;1
56;6.666666;10;1;1
24;6.666666;0;0;0
20;6.666666;0;0;0
7;6.666666;11;0;1
15;6.666666;11;1;0
11;6.666666;0;0;0
12;6.666666;12;0;0
77;6.666666;0;0;0
73;6.666666;0;0;0
79;6.666666;11;0;1
28;6.666666;15;0;1
21;6.666666;9;0;0
26;6.666666;7;1;0
7;6.666666;19;0;0
15;6.666666;0;0;0
6;6.666666;5;0;0
5;6.666666;9;0;0
2;6.666666;5;0;0
10;6.666666;4;0;0
5;6.666666;5;0;0
14;6.666666;8;0;1
21;6.666666;8;1;1
21;6.666666;4;0;0
40;6.666666;11;1;0
35;6.666666;6;1;1
5;6.666666;4;0;0
28;6.666666;4;0;1
35;6.666666;17;0;1
6;6.666666;8;0;0
36;6.666666;15;1;0
10;6.666666;15;0;1
35;6.666666;18;1;0
14;6.666666;10;1;1
31;6.666666;0;0;0
7;6.666666;10;0;0
21;6.666666;10;0;0
7;6.666666;0;0;0
62;6.666666;5;1;1
8;6.666666;0;1;0
7;6.666666;7;0;1
32;6.666666;0;0;0
9;6.666666;0;0;0
91;6.666666;0;1;0
12;6.666666;5;0;1
42;6.666666;14;1;1
6;6.666666;6;0;1
17;6.666666;7;0;1
28;6.666666;11;0;1
21;6.666666;0;0;0
13;6.666666;0;0;0
14;6.666666;0;0;0
9;6.666666;13;0;0
33;6.666666;7;1;1
18;6.666666;0;0;0
52;6.666666;11;1;1
17;6.666666;0;0;0
56;6.666666;0;0;0
20;6.666666;5;1;0
6;6.666666;13;0;1
21;6.666666;18;0;0
21;6.666666;3;1;0
7;6.666666;6;0;0
10;6.666666;10;0;0
10;6.666666;0;0;0
19;6.666666;5;1;0
21;6.666666;6;0;1
6;6.666666;0;0;0
4;6.666666;9;0;0
12;6.666666;9;0;0
26;6.666666;6;0;1
2;6.666666;8;0;0
20;6.666666;9;0;1
21;6.666666;14;0;0
8;6.666666;9;0;0
35;6.666666;14;0;1
60;6.666666;0;0;0
44;6.666666;0;0;0
3;6.666666;5;1;1
15;6.666666;12;0;0
14;6.666666;12;0;0
10;6.666666;11;0;0
51;6.666666;9;1;0
61;6.666666;0;1;0
4;6.666666;15;0;0
14;6.666666;6;0;0
41;6.666666;0;0;0
45;6.666666;0;0;0
17;6.666666;10;0;0
14;6.666666;5;0;0
23;6.666666;0;0;0
9;6.666666;10;0;0
6;6.666666;6;0;0
19;6.666666;0;0;0
5;6.666666;10;0;0
16;6.666666;10;0;0
49;6.666666;6;0;1
49;6.666666;0;0;0
13;6.666666;0;1;0
1;6.666666;6;0;0
36;6.666666;0;0;0
40;6.666666;0;0;0
6;6.666666;7;0;0
8;6.666666;7;0;0
12;6.666666;0;1;0
21;6.666666;6;0;0
27;6.666666;0;0;0
14;6.666666;3;0;1
13;6.666666;11;1;1
9;6.666666;19;0;0
39;6.666666;0;0;0
47;6.666666;0;0;0
5;6.666666;7;0;0
21;6.666666;12;1;1
1;6.666666;3;0;0
28;6.666666;0;0;0
7;6.666666;5;0;1
8;6.666666;10;0;0
21;6.666666;13;0;1
21;6.666666;3;0;1
5;6.666666;12;0;0
10;6.666666;7;0;0
7;6.666666;8;0;0
21;6.666666;7;0;1
14;6.666666;7;0;0
6;6.666666;12;0;0
9;6.666666;11;0;0
65;6.666666;0;1;0
12;6.666666;13;0;0
7;6.666666;9;0;1
63;6.666666;12;1;1
3;6.666666;8;0;0
48;6.666666;0;0;0
10;6.666666;15;0;0
21;6.666666;15;0;0
23;6.666666;4;0;1
21;6.666666;4;0;1
13;6.666666;4;0;1
22;6.666666;0;0;0
34;6.666666;12;1;1
21;6.666666;11;0;0
28;6.666666;10;0;1
70;6.666666;0;1;0
7;6.666666;11;0;0
7;6.666666;3;0;1
77;6.666666;0;1;0
14;6.666666;7;1;1
9;6.666666;7;0;0
64;6.666666;0;1;0
63;6.666666;0;1;0
29;6.666666;0;0;0
21;6.666666;12;0;0
9;6.666666;15;0;0
1;6.666666;13;0;0
38;6.666666;0;0;0
3;6.666666;13;0;0
45;6.666666;17;1;1
9;6.666666;0;1;0
5;6.666666;11;0;0
10;6.666666;12;0;0
10;6.666666;5;0;0
75;6.666666;5;1;1
40;6.666666;10;1;1
23;6.666666;8;0;1
9;6.666666;7;0;1
75;6.666666;0;1;0
4;6.666666;6;0;0
8;6.666666;6;0;0
7;6.666666;3;0;0
7;6.666666;17;0;0
42;6.666666;0;1;0
5;6.666666;45;0;0
6;6.666666;24;0;0
35;6.666666;7;0;1
7;6.666666;6;0;1
21;6.666666;7;0;0
34;6.666666;10;0;1
50;6.666666;0;0;0
26;6.666666;0;0;0
5;6.666666;6;0;0
9;6.666666;6;0;0
21;6.666666;0;1;0
1;6.666666;18;0;0
20;6.666666;6;0;0
7;6.666666;16;0;0
17;6.666666;6;0;0
33;6.666666;0;0;0
39;6.666666;20;0;1
5;6.666666;0;1;0
5;6.666666;9;0;1
14;6.666666;37;0;0
24;6.666666;9;1;1
9;6.666666;16;0;0
35;6.666666;0;0;0
10;6.666666;3;0;1
10;6.666666;16;0;0
7;6.666666;12;0;0
63;6.666666;3;1;1
33;6.666666;5;1;1
10;6.666666;8;0;0
5;6.666666;13;0;0
4;6.666666;4;0;0
9;6.666666;12;0;0
14;6.666666;13;0;1
3;6.666666;0;1;0
4;6.666666;11;0;0
49;6.666666;15;1;0
3;6.666666;7;0;0
5;6.666666;20;0;0
18;6.666666;4;1;0
6;6.666666;10;0;0
62;6.666666;0;0;0
21;6.666666;16;0;0
20;6.666666;0;1;0
17;6.666666;6;1;1
4;6.666666;18;0;0
5;6.666666;15;0;0
5;6.666666;5;0;1
14;6.666666;9;0;0
7;6.666666;7;0;0
7;6.666666;0;1;0
28;6.666666;6;0;1
11;6.666666;6;0;0
34;6.666666;11;0;1
26;6.666666;2;1;1
7;6.666666;14;0;0
17;6.666666;14;0;0
2;6.666666;16;0;0
7;6.666666;10;0;1
7;6.666666;4;0;0
12;6.666666;5;0;0
8;6.666666;12;0;0
8;6.666666;0;0;0
4;6.666666;12;0;0
21;6.666666;10;0;1
17;6.666666;18;0;1
34;6.666666;5;1;0
7;6.666666;18;0;0
49;6.666666;10;1;1
33;6.666666;5;1;0
29;6.666666;0;1;0
6;6.666666;15;0;0
5;6.666666;8;0;0
6;6.666666;4;0;0
9;6.666666;8;0;0
5;7.000000;13;0;0
9;7.000000;13;0;0
7;7.000000;4;0;0
21;7.000000;16;0;0
1;7.000000;6;0;0
21;7.000000;12;0;0
18;7.000000;6;0;0
4;7.000000;7;0;0
7;7.000000;12;0;0
13;7.000000;24;0;0
7;7.000000;15;0;0
21;7.000000;5;0;0
7;7.000000;15;1;1
2;7.000000;12;0;1
7;7.000000;10;0;1
58;7.000000;14;1;1
5;7.000000;19;0;0
7;7.000000;8;0;1
47;7.000000;0;1;0
63;7.000000;10;1;1
39;7.000000;0;0;0
6;7.000000;16;0;0
10;7.000000;16;0;0
42;7.000000;0;1;0
7;7.000000;33;0;0
14;7.000000;6;0;1
35;7.000000;4;1;0
6;7.000000;21;0;1
28;7.000000;10;0;1
7;7.000000;4;0;1
16;7.000000;8;0;0
12;7.000000;24;0;0
8;7.000000;14;0;0
48;7.000000;0;1;0
52;7.000000;7;0;1
4;7.000000;7;0;1
1;7.000000;6;0;1
5;7.000000;12;0;0
15;7.000000;6;0;1
7;7.000000;10;0;0
14;7.000000;5;0;1
7;7.000000;21;0;0
6;7.000000;6;0;0
61;7.000000;0;1;0
35;7.000000;8;0;1
7;7.000000;0;0;0
10;7.000000;5;0;0
11;7.000000;0;0;0
29;7.000000;20;1;1
6;7.000000;17;0;1
6;7.000000;10;0;0
57;7.000000;0;0;0
9;7.000000;12;0;0
2;7.000000;5;0;0
12;7.000000;8;0;1
7;7.000000;7;0;0
49;7.000000;0;0;0
5;7.000000;16;0;0
13;7.000000;22;0;0
9;7.000000;5;0;0
5;7.000000;6;0;0
68;7.000000;0;0;0
19;7.000000;5;0;0
14;7.000000;10;0;1
10;7.000000;14;0;0
36;7.000000;7;1;1
12;7.000000;18;0;0
18;7.000000;8;0;0
17;7.000000;0;0;0
5;7.000000;6;0;1
25;7.000000;14;0;1
33;7.000000;7;1;1
7;7.000000;11;0;0
10;7.000000;0;0;0
48;7.000000;7;1;0
22;7.000000;5;1;0
13;7.000000;0;0;0
6;7.000000;8;0;0
42;7.000000;5;0;1
79;7.000000;10;1;0
14;7.000000;22;0;0
13;7.000000;8;0;0
19;7.000000;8;0;0
5;7.000000;20;0;0
25;7.000000;0;0;0
28;7.000000;12;1;1
9;7.000000;6;0;1
4;7.000000;5;0;0
28;7.000000;8;0;0
14;7.000000;0;0;0
4;7.000000;11;0;0
21;7.000000;21;0;0
7;7.000000;18;0;0
22;7.000000;22;0;0
21;7.000000;0;0;0
45;7.000000;12;1;0
6;7.000000;11;0;0
9;7.000000;0;0;0
35;7.000000;14;0;1
7;7.000000;6;0;0
7;7.000000;20;0;0
35;7.000000;5;1;0
20;7.000000;10;0;1
22;7.000000;0;0;0
4;7.000000;10;0;0
17;7.000000;9;0;0
27;7.000000;0;0;0
5;7.000000;10;0;0
6;7.000000;5;0;0
35;7.000000;0;1;0
21;7.000000;9;0;1
1;7.000000;8;0;0
6;7.000000;14;0;0
17;7.000000;6;0;0
24;7.000000;0;0;0
76;7.000000;8;1;1
6;7.000000;6;0;1
63;7.000000;0;0;0
25;7.000000;21;0;0
8;7.000000;13;0;0
36;7.000000;0;1;0
5;7.000000;11;0;1
21;7.000000;10;0;0
63;7.000000;9;1;1
5;7.000000;5;0;0
20;7.000000;0;0;0
12;7.000000;0;0;0
21;7.000000;13;0;0
10;7.000000;10;0;0
21;7.000000;8;1;1
7;7.000000;45;0;0
41;7.000000;0;0;0
21;7.000000;15;0;0
49;7.000000;0;1;0
29;7.000000;7;1;1
30;7.000000;0;0;0
7;7.000000;14;0;0
9;7.000000;4;0;0
13;7.000000;27;0;0
18;7.000000;0;0;0
53;7.000000;4;1;0
7;7.000000;6;0;1
23;7.000000;0;0;0
37;7.000000;0;0;0
6;7.000000;5;0;1
18;7.000000;5;1;0
6;7.000000;13;0;0
10;7.000000;12;0;0
21;7.000000;10;0;1
9;7.000000;10;0;0
5;7.000000;9;0;1
10;7.000000;7;0;0
21;7.000000;4;1;0
6;7.000000;0;0;0
5;7.000000;3;0;0
37;7.000000;7;1;1
5;7.000000;8;0;0
6;7.000000;4;0;1
28;7.000000;8;0;1
58;7.000000;7;1;0
11;7.000000;12;0;0
5;7.000000;14;0;0
7;7.000000;13;0;0
21;7.000000;0;1;0
49;7.000000;12;1;1
41;7.000000;10;1;1
22;7.000000;8;0;1
21;7.000000;7;1;0
66;7.000000;0;1;0
39;7.000000;3;0;1
69;7.000000;6;1;1
75;7.000000;10;1;0
48;7.000000;0;0;0
9;7.000000;7;0;0
32;7.000000;0;0;0
56;7.000000;0;0;0
1;7.000000;17;0;0
31;7.000000;0;1;0
5;7.000000;0;0;0
5;7.000000;4;0;1
10;7.000000;18;0;1
10;7.000000;8;0;0
13;7.000000;12;0;0
7;7.000000;3;0;1
6;7.000000;9;0;0
5;7.000000;22;0;0
7;7.000000;5;0;0
35;7.000000;7;1;0
24;7.000000;7;0;1
28;7.000000;10;1;1
7;7.000000;23;0;0
9;7.000000;13;1;1
42;7.000000;0;0;0
8;7.000000;0;0;0
9;7.000000;14;0;0
21;7.000000;9;1;1
34;7.000000;0;0;0
43;7.000000;0;0;0
47;7.000000;0;0;0
10;7.000000;11;0;0
29;7.000000;0;0;0
34;7.000000;20;0;1
9;7.000000;21;0;0
13;7.000000;6;0;0
35;7.000000;0;0;0
6;7.000000;12;0;0
20;7.000000;3;0;1
19;7.000000;0;0;0
5;7.000000;18;0;0
47;7.000000;11;1;1
60;7.000000;2;1;1
5;7.000000;4;0;0
28;7.000000;0;0;0
36;7.000000;0;0;0
12;7.000000;7;0;0
19;7.000000;4;1;0
9;7.000000;11;0;0
5;7.000000;11;0;0
14;7.000000;10;0;0
21;7.000000;6;0;1
63;7.000000;16;1;1
7;7.000000;17;0;1
6;7.000000;7;0;0
29;7.000000;17;1;1
15;7.000000;0;0;0
20;7.000000;5;0;0
21;7.000000;7;0;1
10;7.000000;15;0;0
21;7.000000;27;0;1
77;7.000000;5;1;1
35;7.000000;9;0;1
5;7.000000;7;0;0
12;7.000000;26;0;0
9;7.000000;6;0;0
7;7.000000;8;0;0
9;7.000000;20;0;0
79;7.333333;0;1;0
14;7.333333;8;0;0
42;7.333333;8;1;0
49;7.333333;0;0;0
5;7.333333;7;0;0
38;7.333333;0;1;0
19;7.333333;7;1;1
12;7.333333;13;0;0
6;7.333333;16;0;0
7;7.333333;3;0;0
9;7.333333;5;0;0
48;7.333333;0;0;0
8;7.333333;0;0;0
20;7.333333;12;1;1
14;7.333333;16;0;0
59;7.333333;0;1;0
1;7.333333;6;0;0
14;7.333333;10;0;1
7;7.333333;0;1;0
50;7.333333;0;1;0
21;7.333333;0;1;0
80;7.333333;0;1;0
7;7.333333;10;0;1
7;7.333333;18;0;0
12;7.333333;8;0;1
44;7.333333;0;0;0
5;7.333333;5;0;0
29;7.333333;6;1;1
6;7.333333;21;0;0
21;7.333333;6;0;0
7;7.333333;7;0;0
18;7.333333;6;0;1
37;7.333333;0;0;0
7;7.333333;13;0;0
25;7.333333;0;0;0
7;7.333333;2;0;1
59;7.333333;4;1;1
6;7.333333;20;0;0
19;7.333333;9;1;1
9;7.333333;9;0;0
21;7.333333;9;1;0
5;7.333333;8;0;0
12;7.333333;5;0;1
26;7.333333;14;0;1
7;7.333333;10;0;0
2;7.333333;5;0;0
4;7.333333;5;0;0
1;7.333333;14;0;0
5;7.333333;5;0;1
12;7.333333;0;0;0
6;7.333333;13;0;0
24;7.333333;0;0;0
10;7.333333;0;0;0
13;7.333333;4;0;1
20;7.333333;0;0;0
14;7.333333;13;0;0
26;7.333333;0;1;0
19;7.333333;3;0;0
28;7.333333;0;1;0
35;7.333333;0;1;0
21;7.333333;12;0;0
16;7.333333;8;0;0
13;7.333333;12;0;0
9;7.333333;10;0;0
19;7.333333;0;0;0
48;7.333333;0;1;0
4;7.333333;6;0;1
7;7.333333;8;0;0
5;7.333333;12;1;1
7;7.333333;36;0;0
24;7.333333;10;1;1
14;7.333333;9;1;1
34;7.333333;0;0;0
8;7.333333;10;0;1
3;7.333333;5;0;0
14;7.333333;19;0;0
6;7.333333;6;0;1
5;7.333333;4;0;0
1;7.333333;19;0;0
8;7.333333;13;0;1
15;7.333333;0;0;0
45;7.333333;0;0;0
16;7.333333;11;0;0
9;7.333333;4;0;0
7;7.333333;5;0;1
35;7.333333;4;0;1
6;7.333333;11;0;1
21;7.333333;13;0;1
14;7.333333;6;0;1
30;7.333333;0;0;0
52;7.333333;10;1;0
42;7.333333;0;1;0
7;7.333333;12;0;0
13;7.333333;10;0;1
7;7.333333;11;0;0
5;7.333333;9;0;0
7;7.333333;3;0;1
24;7.333333;6;0;1
65;7.333333;4;1;0
6;7.333333;0;0;0
4;7.333333;3;0;0
35;7.333333;11;1;0
6;7.333333;12;0;0
18;7.333333;0;0;0
60;7.333333;0;0;0
3;7.333333;4;0;1
11;7.333333;12;0;1
6;7.333333;11;0;0
13;7.333333;5;0;0
7;7.333333;23;0;0
17;7.333333;14;0;0
12;7.333333;3;0;1
5;7.333333;0;0;0
3;7.333333;11;0;0
13;7.333333;0;0;0
8;7.333333;10;0;0
7;7.333333;0;0;0
2;7.333333;6;0;0
12;7.333333;5;0;0
7;7.333333;9;0;0
14;7.333333;14;0;0
33;7.333333;7;1;0
23;7.333333;0;0;0
5;7.333333;6;0;0
21;7.333333;13;0;0
23;7.333333;11;1;0
7;7.333333;7;0;1
14;7.333333;12;0;1
9;7.333333;12;0;0
7;7.333333;14;0;0
